RecordingId,TrackId,Frame,Distance,XVelocity,YVelocity,XAcceleration,YAcceleration,XCenter,YCenter
16,13,104,25.137583085889485,13.466,-17.6322,-0.0265,0.1235,530.876,-415.2826
16,13,105,25.137583085889485,13.4647,-17.6276,-0.0328,0.126,531.4143,-415.9873
16,13,106,25.137583085889485,13.4633,-17.6231,-0.0389,0.1287,531.9527,-416.6918
16,13,107,25.137583085889485,13.4617,-17.6186,-0.0451,0.1317,532.4909,-417.3962
16,13,108,25.137583085889485,13.46,-17.6141,-0.0512,0.1349,533.0292,-418.1005
16,13,109,25.137583085889485,13.4581,-17.6096,-0.0575,0.1385,533.5674,-418.8048
16,13,110,25.137583085889485,13.4559,-17.6049,-0.0637,0.1424,534.1057,-419.5091
16,13,111,25.137583085889485,13.4534,-17.5999,-0.07,0.1467,534.6441,-420.2134
16,13,112,25.137583085889485,13.4506,-17.5948,-0.0763,0.1512,535.1822,-420.9174
16,15,0,45.931510493886414,-17.0596,21.6134,0.0682,0.3048,441.3907,-273.3649
16,15,1,45.931510493886414,-17.0577,21.6266,0.0687,0.3048,440.7091,-272.5012
16,15,2,45.931510493886414,-17.0559,21.6401,0.0694,0.3042,440.0275,-271.6368
16,15,3,45.931510493886414,-17.0543,21.6538,0.0706,0.3031,439.3457,-270.7716
16,15,4,45.931510493886414,-17.0527,21.6677,0.0723,0.3014,438.6637,-269.9056
16,15,5,45.931510493886414,-17.051,21.6816,0.0745,0.2989,437.9816,-269.039
16,13,0,6.398661422516425,13.0147,-16.9635,0.1322,-0.3405,475.7904,-342.5253
16,13,1,6.398661422516425,13.0206,-16.9779,0.1321,-0.3405,476.3104,-343.2032
16,13,2,6.398661422516425,13.0267,-16.9925,0.1317,-0.3402,476.8308,-343.8821
16,13,3,6.398661422516425,13.0328,-17.0071,0.1309,-0.3395,477.3518,-344.5618
16,13,4,6.398661422516425,13.039,-17.0217,0.1298,-0.3384,477.8732,-345.2425
16,13,5,6.398661422516425,13.045,-17.0361,0.1283,-0.337,478.395,-345.924
16,14,128,16.600507078098502,14.7079,-17.3932,0.6848,-0.3544,532.9177,-419.352
16,14,129,16.600507078098502,14.7365,-17.4093,0.6872,-0.3722,533.5066,-420.0476
16,14,130,16.600507078098502,14.7653,-17.4262,0.6891,-0.3892,534.0967,-420.7439
16,14,131,16.600507078098502,14.794,-17.444,0.6904,-0.4053,534.6879,-421.4409
16,14,132,16.600507078098502,14.8228,-17.4627,0.6913,-0.4205,535.2803,-422.1385
16,14,133,16.600507078098502,14.8516,-17.4821,0.6918,-0.4347,535.8739,-422.8368
16,14,134,16.600507078098502,14.8804,-17.5022,0.6918,-0.4479,536.4687,-423.5361
16,14,135,16.600507078098502,14.9091,-17.523,0.6913,-0.4599,537.0646,-424.2364
16,14,136,16.600507078098502,14.9377,-17.5442,0.6905,-0.4708,537.6616,-424.9377
16,14,137,16.600507078098502,14.9663,-17.5658,0.6893,-0.4806,538.2596,-425.6398
16,14,138,16.600507078098502,14.9948,-17.5877,0.6877,-0.4893,538.859,-426.3432
16,18,128,38.734509691488306,13.7299,-18.3672,-0.1457,0.2958,510.4766,-387.7491
16,18,129,38.734509691488306,13.7245,-18.3539,-0.14,0.2981,511.0258,-388.4839
16,18,130,38.734509691488306,13.7193,-18.3404,-0.1345,0.2997,511.5748,-389.2181
16,18,131,38.734509691488306,13.7143,-18.3268,-0.1291,0.3008,512.1236,-389.9517
16,18,132,38.734509691488306,13.7094,-18.3131,-0.1238,0.3011,512.6723,-390.6846
16,18,133,38.734509691488306,13.7046,-18.2993,-0.1187,0.3008,513.2209,-391.417
16,18,134,38.734509691488306,13.6998,-18.2855,-0.1135,0.2998,513.7693,-392.1487
16,18,135,38.734509691488306,13.6951,-18.2719,-0.1083,0.2981,514.3175,-392.8797
16,18,136,38.734509691488306,13.6905,-18.2585,-0.1031,0.2958,514.8656,-393.61
16,18,137,38.734509691488306,13.686,-18.2453,-0.0977,0.2929,515.4134,-394.3397
16,18,138,38.734509691488306,13.6816,-18.2323,-0.0921,0.2894,515.9611,-395.069
16,19,0,27.5339550426378,15.4446,-19.5336,0.298,-0.7129,419.2329,-269.8306
16,19,1,27.5339550426378,15.4572,-19.5628,0.298,-0.7134,419.85,-270.6115
16,19,2,27.5339550426378,15.4702,-19.5925,0.2976,-0.7134,420.4678,-271.3937
16,19,3,27.5339550426378,15.4834,-19.6224,0.2968,-0.713,421.0862,-272.1773
16,19,4,27.5339550426378,15.4968,-19.6525,0.2955,-0.7119,421.7051,-272.9623
16,19,5,27.5339550426378,15.5104,-19.6827,0.2934,-0.7102,422.3247,-273.7486
16,21,199,49.94481593208649,16.068,-21.1354,0.138,0.1407,518.7407,-398.7169
16,21,200,49.94481593208649,16.0736,-21.1279,0.1272,0.1421,519.3843,-399.5623
16,21,201,49.94481593208649,16.0784,-21.1203,0.1165,0.1428,520.028,-400.4073
16,21,202,49.94481593208649,16.0825,-21.1126,0.106,0.1428,520.672,-401.2521
16,21,203,49.94481593208649,16.086,-21.1049,0.0957,0.1419,521.316,-402.0965
16,21,204,49.94481593208649,16.0888,-21.0973,0.0859,0.1403,521.9601,-402.9406
16,21,205,49.94481593208649,16.0909,-21.0897,0.0764,0.1378,522.6043,-403.7844
16,21,206,49.94481593208649,16.0925,-21.0822,0.0675,0.1346,523.2485,-404.628
16,21,207,49.94481593208649,16.0936,-21.0748,0.0593,0.1306,523.8926,-405.4711
16,21,208,49.94481593208649,16.0942,-21.0676,0.0517,0.1257,524.5368,-406.3138
16,21,209,49.94481593208649,16.0944,-21.0607,0.0448,0.1202,525.1809,-407.1562
16,21,0,40.69766165727462,14.8152,-19.3829,0.3065,-0.4158,395.1838,-237.0488
16,21,1,40.69766165727462,14.8282,-19.4006,0.3065,-0.4159,395.7757,-237.8232
16,21,2,40.69766165727462,14.8415,-19.4186,0.3061,-0.4154,396.3684,-238.5986
16,21,3,40.69766165727462,14.8549,-19.4369,0.3053,-0.4143,396.9618,-239.375
16,21,4,40.69766165727462,14.8685,-19.4554,0.304,-0.4126,397.5559,-240.1522
16,21,5,40.69766165727462,14.8821,-19.4739,0.3022,-0.41,398.1507,-240.9305
16,21,6,40.69766165727462,14.8957,-19.4924,0.2997,-0.4066,398.7461,-241.7095
16,21,7,40.69766165727462,14.9092,-19.5108,0.2967,-0.4024,399.3422,-242.4894
16,25,85,23.474542939320482,-10.3673,16.0251,0.4937,-0.1767,460.3595,-286.5377
16,25,86,23.474542939320482,-10.3464,16.0196,0.4811,-0.1828,459.9453,-285.897
16,25,87,23.474542939320482,-10.3261,16.0138,0.4682,-0.1896,459.5319,-285.2565
16,25,88,23.474542939320482,-10.3064,16.0079,0.4548,-0.1969,459.1195,-284.6164
16,25,89,23.474542939320482,-10.2874,16.0018,0.441,-0.205,458.708,-283.9765
16,25,90,23.474542939320482,-10.269,15.9954,0.4269,-0.2138,458.2971,-283.3367
16,25,91,23.474542939320482,-10.2512,15.9886,0.4126,-0.2233,457.8868,-282.6968
16,25,92,23.474542939320482,-10.2341,15.9812,0.398,-0.2334,457.4772,-282.0571
16,25,93,23.474542939320482,-10.2176,15.9733,0.3831,-0.2441,457.0683,-281.4176
16,25,94,23.474542939320482,-10.2017,15.9647,0.368,-0.2554,456.6599,-280.7784
16,25,95,23.474542939320482,-10.1865,15.9556,0.3527,-0.2671,456.2523,-280.1396
16,26,35,38.25908503767441,14.1608,-18.4073,-0.0338,-0.3261,393.1893,-234.4417
16,26,36,38.25908503767441,14.1588,-18.4196,-0.0295,-0.3128,393.7553,-235.1783
16,26,37,38.25908503767441,14.1571,-18.4314,-0.025,-0.2999,394.3213,-235.9154
16,26,38,38.25908503767441,14.1557,-18.4425,-0.0204,-0.2873,394.8874,-236.6532
16,26,39,38.25908503767441,14.1545,-18.453,-0.0155,-0.275,395.4533,-237.3913
16,26,40,38.25908503767441,14.1537,-18.463,-0.0106,-0.2632,396.0191,-238.1296
16,26,41,38.25908503767441,14.1532,-18.4726,-0.0056,-0.2517,396.5849,-238.8684
16,26,42,38.25908503767441,14.153,-18.4816,-0.0005,-0.2407,397.1509,-239.6077
16,26,43,38.25908503767441,14.153,-18.4901,0.0045,-0.2301,397.7169,-240.3473
16,26,44,38.25908503767441,14.1534,-18.4982,0.0094,-0.2199,398.2827,-241.087
16,26,45,38.25908503767441,14.1541,-18.5059,0.0143,-0.2102,398.8485,-241.8271
16,24,0,16.103892271124955,-12.7692,16.8324,0.1805,0.1727,522.3245,-372.8737
16,24,1,16.103892271124955,-12.7627,16.8404,0.181,0.1725,521.8146,-372.2015
16,24,2,16.103892271124955,-12.7565,16.8487,0.1819,0.1717,521.3049,-371.5289
16,24,3,16.103892271124955,-12.7504,16.8575,0.1832,0.1703,520.7953,-370.8559
16,24,4,16.103892271124955,-12.7444,16.8666,0.185,0.168,520.2857,-370.1823
16,24,5,16.103892271124955,-12.7384,16.8759,0.1873,0.1648,519.7763,-369.5083
16,25,13,22.016591608375734,-12.0119,16.4413,0.4407,0.0208,492.7258,-333.3206
16,25,14,22.016591608375734,-11.9937,16.4436,0.4443,0.0109,492.2454,-332.6623
16,25,15,22.016591608375734,-11.9753,16.4452,0.4476,0.0005,491.766,-332.0039
16,25,16,22.016591608375734,-11.9568,16.446,0.4507,-0.0104,491.2875,-331.3453
16,25,17,22.016591608375734,-11.9384,16.4461,0.4536,-0.0214,490.81,-330.6866
16,25,18,22.016591608375734,-11.9201,16.4454,0.4564,-0.0326,490.3334,-330.0278
16,25,19,22.016591608375734,-11.902,16.4438,0.4592,-0.0438,489.8577,-329.3692
16,25,20,22.016591608375734,-11.884,16.4416,0.4621,-0.0549,489.3826,-328.7107
16,25,21,22.016591608375734,-11.8661,16.4386,0.4652,-0.0657,488.9081,-328.0525
16,25,22,22.016591608375734,-11.8482,16.435,0.4685,-0.0761,488.4342,-327.3945
16,25,23,22.016591608375734,-11.8303,16.431,0.4722,-0.0862,487.9609,-326.737
16,31,0,43.65457730696751,-11.623,15.1731,-0.2738,0.673,548.3926,-407.8905
16,31,1,43.65457730696751,-11.6343,15.2005,-0.2739,0.6735,547.9279,-407.2836
16,31,2,43.65457730696751,-11.6458,15.228,-0.2738,0.6738,547.4625,-406.6753
16,31,3,43.65457730696751,-11.6573,15.2556,-0.2736,0.6739,546.9966,-406.0658
16,31,4,43.65457730696751,-11.6689,15.2833,-0.2731,0.6736,546.5302,-405.4553
16,31,5,43.65457730696751,-11.6805,15.3111,-0.2723,0.6731,546.0635,-404.8438
16,25,32,37.565278150174805,-11.6584,16.3797,0.5179,-0.1607,483.7305,-320.8303
16,25,33,37.565278150174805,-11.6377,16.372,0.5237,-0.1673,483.2643,-320.1746
16,25,34,37.565278150174805,-11.6167,16.3638,0.5294,-0.1733,482.7992,-319.5192
16,25,35,37.565278150174805,-11.5955,16.3551,0.5352,-0.1787,482.335,-318.8641
16,25,36,37.565278150174805,-11.5741,16.346,0.541,-0.1833,481.8716,-318.2096
16,25,37,37.565278150174805,-11.5525,16.3366,0.5467,-0.1871,481.4091,-317.5557
16,25,38,37.565278150174805,-11.5306,16.3272,0.5525,-0.1901,480.9474,-316.9025
16,25,39,37.565278150174805,-11.5085,16.3177,0.5583,-0.1923,480.4866,-316.2499
16,25,40,37.565278150174805,-11.4861,16.3084,0.564,-0.1939,480.0266,-315.5979
16,25,41,37.565278150174805,-11.4634,16.2993,0.5697,-0.1949,479.5674,-314.9462
16,25,42,37.565278150174805,-11.4403,16.2903,0.5754,-0.1953,479.1089,-314.2949
16,30,259,48.44631223158269,15.4589,-19.9595,0.5518,0.0681,492.8337,-364.1565
16,30,260,48.44631223158269,15.4829,-19.9561,0.583,0.0576,493.4513,-364.955
16,30,261,48.44631223158269,15.5086,-19.9532,0.6133,0.047,494.0698,-365.7533
16,30,262,48.44631223158269,15.536,-19.9506,0.6425,0.036,494.6893,-366.5515
16,30,263,48.44631223158269,15.5651,-19.9483,0.6704,0.0248,495.31,-367.3497
16,30,264,48.44631223158269,15.5959,-19.9465,0.6969,0.0132,495.9319,-368.1478
16,30,265,48.44631223158269,15.6282,-19.945,0.7217,0.0012,496.555,-368.9459
16,30,266,48.44631223158269,15.662,-19.9439,0.7446,-0.0111,497.1796,-369.7439
16,30,267,48.44631223158269,15.6972,-19.9432,0.7655,-0.0239,497.8054,-370.5417
16,30,268,48.44631223158269,15.7336,-19.943,0.7841,-0.0371,498.4329,-371.3396
16,30,269,48.44631223158269,15.7711,-19.9434,0.8004,-0.0508,499.062,-372.1374
16,30,0,32.55359481746984,14.8788,-18.3017,0.2023,-0.6626,330.8589,-155.5179
16,30,1,32.55359481746984,14.8875,-18.3291,0.2023,-0.6629,331.4536,-156.2493
16,30,2,32.55359481746984,14.8963,-18.3569,0.202,-0.6628,332.0489,-156.9819
16,30,3,32.55359481746984,14.9052,-18.3851,0.2013,-0.6621,332.6448,-157.7158
16,30,4,32.55359481746984,14.9139,-18.4135,0.2004,-0.6607,333.2414,-158.4511
16,30,5,32.55359481746984,14.9226,-18.4421,0.1992,-0.6585,333.8383,-159.1877
16,35,48,47.38567726191107,18.0887,-22.6223,-0.2469,-0.2348,341.7005,-168.7769
16,35,49,47.38567726191107,18.0763,-22.632,-0.2513,-0.2221,342.4239,-169.6819
16,35,50,47.38567726191107,18.0638,-22.6412,-0.2548,-0.2092,343.1466,-170.5874
16,35,51,47.38567726191107,18.0512,-22.6498,-0.2573,-0.1963,343.8687,-171.4935
16,35,52,47.38567726191107,18.0386,-22.6576,-0.2589,-0.1833,344.5903,-172.4002
16,35,53,47.38567726191107,18.0262,-22.6647,-0.2596,-0.1703,345.3112,-173.3072
16,35,54,47.38567726191107,18.014,-22.6711,-0.2595,-0.1575,346.0314,-174.2144
16,35,55,47.38567726191107,18.0021,-22.6768,-0.2588,-0.1449,346.751,-175.1218
16,35,56,47.38567726191107,17.9906,-22.6818,-0.2575,-0.1325,347.4699,-176.0294
16,35,57,47.38567726191107,17.9795,-22.6862,-0.2558,-0.1206,348.1884,-176.9372
16,35,58,47.38567726191107,17.9689,-22.69,-0.2539,-0.109,348.9064,-177.845
16,33,0,43.04561695782742,10.8788,-13.2391,0.9054,-0.1842,344.4452,-198.0831
16,33,1,43.04561695782742,10.9154,-13.2472,0.9063,-0.1841,344.8805,-198.6118
16,33,2,43.04561695782742,10.9521,-13.2556,0.9069,-0.1836,345.3175,-199.1412
16,33,3,43.04561695782742,10.9889,-13.2642,0.9074,-0.1827,345.7561,-199.6711
16,33,4,43.04561695782742,11.0258,-13.2727,0.9077,-0.1813,346.1962,-200.2016
16,33,5,43.04561695782742,11.0628,-13.2813,0.9077,-0.1794,346.6378,-200.7327
16,35,307,49.078583356286885,16.6514,-22.0261,-0.0648,0.4636,522.6082,-403.6634
16,35,308,49.078583356286885,16.6466,-22.0057,-0.0472,0.463,523.2742,-404.544
16,35,309,49.078583356286885,16.6426,-21.9854,-0.0287,0.4616,523.9399,-405.4237
16,35,310,49.078583356286885,16.6394,-21.9653,-0.0094,0.4596,524.6053,-406.3025
16,35,311,49.078583356286885,16.6371,-21.9453,0.0107,0.4569,525.2706,-407.1806
16,35,312,49.078583356286885,16.6358,-21.9256,0.0316,0.4535,525.9358,-408.0577
16,35,313,49.078583356286885,16.6354,-21.9061,0.0531,0.4497,526.6009,-408.9339
16,35,314,49.078583356286885,16.636,-21.887,0.0752,0.4453,527.266,-409.8093
16,35,315,49.078583356286885,16.6377,-21.8684,0.0979,0.4405,527.9311,-410.6839
16,35,316,49.078583356286885,16.6404,-21.8501,0.1212,0.4355,528.5963,-411.5576
16,35,317,49.078583356286885,16.6442,-21.8323,0.1448,0.4303,529.2617,-412.4306
16,36,327,42.87585981003764,17.9381,-23.7076,-0.2924,0.3827,547.3844,-430.8117
16,36,328,42.87585981003764,17.9251,-23.6906,-0.2972,0.3934,548.1016,-431.76
16,36,329,42.87585981003764,17.9118,-23.6731,-0.3014,0.4034,548.8183,-432.7079
16,36,330,42.87585981003764,17.8984,-23.6549,-0.3051,0.4127,549.5346,-433.655
16,36,331,42.87585981003764,17.8849,-23.6361,-0.3083,0.4211,550.2503,-434.6015
16,36,332,42.87585981003764,17.8712,-23.6168,-0.3109,0.4285,550.9653,-435.5471
16,36,333,42.87585981003764,17.8576,-23.5971,-0.313,0.4349,551.6797,-436.4916
16,36,334,42.87585981003764,17.844,-23.5771,-0.3146,0.4403,552.3934,-437.4351
16,36,335,42.87585981003764,17.8304,-23.5572,-0.3159,0.4448,553.1067,-438.3774
16,36,336,42.87585981003764,17.8168,-23.5372,-0.3167,0.4483,553.8194,-439.3188
16,36,337,42.87585981003764,17.8034,-23.5174,-0.3172,0.451,554.5314,-440.2593
16,34,26,49.959827794439,-16.1356,20.9049,-0.2886,0.0643,555.1634,-421.4029
16,34,27,49.959827794439,-16.1477,20.906,-0.2743,0.0564,554.5176,-420.5667
16,34,28,49.959827794439,-16.1591,20.9068,-0.2598,0.049,553.8711,-419.7303
16,34,29,49.959827794439,-16.1697,20.9073,-0.2452,0.0423,553.2243,-418.8941
16,34,30,49.959827794439,-16.1798,20.9076,-0.2305,0.0361,552.5771,-418.0579
16,34,31,49.959827794439,-16.1891,20.9076,-0.2158,0.0305,551.9295,-417.2216
16,34,32,49.959827794439,-16.1978,20.9075,-0.2009,0.0254,551.2816,-416.3854
16,34,33,49.959827794439,-16.2058,20.9072,-0.1861,0.0209,550.6333,-415.5491
16,34,34,49.959827794439,-16.2131,20.9067,-0.1714,0.0169,549.9847,-414.7129
16,34,35,49.959827794439,-16.2197,20.9062,-0.1567,0.0133,549.3358,-413.8767
16,34,36,49.959827794439,-16.2257,20.9055,-0.1421,0.0103,548.6867,-413.0405
