RecordingId,TrackId,Frame,Distance,XVelocity,YVelocity,XAcceleration,YAcceleration,XCenter,YCenter
28,18,259,49.99160107398045,19.576,-25.5474,-0.0272,0.3715,521.6831,-348.1038
28,18,260,49.99160107398045,19.5788,-25.5306,-0.0269,0.3758,522.4662,-349.1253
28,18,261,49.99160107398045,19.5814,-25.5136,-0.0282,0.3793,523.2497,-350.1461
28,13,0,22.03851028041597,15.2215,-13.8533,-0.3952,-0.9277,366.7353,-187.9909
28,13,1,22.03851028041597,15.2066,-13.891,-0.396,-0.9284,367.3429,-188.5448
28,13,2,22.03851028041597,15.1919,-13.929,-0.3972,-0.9289,367.9502,-189.1005
28,13,3,22.03851028041597,15.1774,-13.9673,-0.399,-0.929,368.5571,-189.6578
28,13,4,22.03851028041597,15.163,-14.0057,-0.4013,-0.9286,369.1635,-190.2167
28,13,5,22.03851028041597,15.1485,-14.0443,-0.4042,-0.9277,369.7695,-190.7773
28,15,175,49.95279059131728,13.5028,-17.6038,-0.2521,0.5852,447.7657,-275.535
28,15,176,49.95279059131728,13.4938,-17.5789,-0.2493,0.5791,448.3056,-276.2387
28,15,177,49.95279059131728,13.4848,-17.5542,-0.2469,0.5723,448.8453,-276.9413
28,15,178,49.95279059131728,13.4758,-17.5298,-0.2449,0.565,449.3845,-277.6429
28,15,179,49.95279059131728,13.467,-17.5058,-0.2433,0.5571,449.9233,-278.3437
28,15,180,49.95279059131728,13.4584,-17.4821,-0.2421,0.5486,450.4615,-279.0434
28,15,181,49.95279059131728,13.4499,-17.4587,-0.2414,0.5395,450.9993,-279.7422
28,15,182,49.95279059131728,13.4416,-17.4356,-0.2411,0.5298,451.5369,-280.4402
28,15,183,49.95279059131728,13.4334,-17.4129,-0.2415,0.5196,452.0741,-281.1373
28,15,184,49.95279059131728,13.4251,-17.3907,-0.2424,0.5087,452.6113,-281.8332
28,15,185,49.95279059131728,13.4169,-17.3691,-0.2438,0.4973,453.1481,-282.5281
28,16,4,46.57050376504425,16.1027,-21.2857,0.7015,-0.5229,315.6526,-85.2996
28,16,5,46.57050376504425,16.1331,-21.3094,0.6993,-0.5197,316.2964,-86.1508
28,16,6,46.57050376504425,16.1638,-21.3331,0.6961,-0.5153,316.9416,-87.0032
28,16,7,46.57050376504425,16.1946,-21.3567,0.6918,-0.5097,317.5881,-87.8565
28,16,8,46.57050376504425,16.2254,-21.3802,0.6862,-0.5029,318.2359,-88.7111
28,16,9,46.57050376504425,16.2561,-21.4035,0.6794,-0.4949,318.8851,-89.5666
28,16,10,46.57050376504425,16.2866,-21.4264,0.6712,-0.4856,319.5359,-90.4232
28,16,11,46.57050376504425,16.3167,-21.4488,0.6618,-0.4751,320.1881,-91.281
28,16,12,46.57050376504425,16.3462,-21.4706,0.6511,-0.4634,320.8415,-92.1399
28,16,13,46.57050376504425,16.3752,-21.4916,0.6392,-0.4507,321.4964,-92.9998
28,16,14,46.57050376504425,16.4035,-21.5117,0.6261,-0.4371,322.1523,-93.8606
28,19,38,45.17698985113993,15.4572,-20.0971,0.2767,-0.1317,336.8664,-113.5868
28,19,39,45.17698985113993,15.4683,-20.101,0.2626,-0.1312,337.4851,-114.3904
28,19,40,45.17698985113993,15.4786,-20.1051,0.2486,-0.1311,338.1043,-115.1942
28,19,41,45.17698985113993,15.4884,-20.1094,0.2346,-0.1315,338.7238,-115.9981
28,19,42,45.17698985113993,15.4975,-20.1138,0.2207,-0.1323,339.3438,-116.8022
28,19,43,45.17698985113993,15.506,-20.1185,0.2069,-0.1333,339.964,-117.6063
28,19,44,45.17698985113993,15.5138,-20.1233,0.1933,-0.1346,340.5846,-118.4108
28,19,45,45.17698985113993,15.5211,-20.1285,0.1799,-0.136,341.2053,-119.2152
28,19,46,45.17698985113993,15.5278,-20.1339,0.1666,-0.1374,341.8264,-120.0199
28,19,47,45.17698985113993,15.534,-20.1396,0.1535,-0.1389,342.4477,-120.8248
28,19,48,45.17698985113993,15.5396,-20.1455,0.1406,-0.1402,343.0693,-121.6301
