RecordingId,TrackId,Frame,Distance,XVelocity,YVelocity,XAcceleration,YAcceleration,XCenter,YCenter
4,9,92,17.416231088556454,17.3069,-21.3603,0.335,-0.5914,511.5535,-391.2691
4,9,93,17.416231088556454,17.3204,-21.3851,0.3338,-0.588,512.2459,-392.1239
4,9,94,17.416231088556454,17.3339,-21.4099,0.3326,-0.5841,512.9387,-392.9796
4,9,95,17.416231088556454,17.3475,-21.4345,0.3313,-0.5798,513.632,-393.8365
4,9,96,17.416231088556454,17.3612,-21.4589,0.3298,-0.575,514.3258,-394.6943
4,9,97,17.416231088556454,17.375,-21.4831,0.3281,-0.5696,515.0203,-395.5531
4,9,98,17.416231088556454,17.3886,-21.507,0.3262,-0.5638,515.7157,-396.413
4,9,99,17.416231088556454,17.402,-21.5308,0.3242,-0.5576,516.4118,-397.2736
4,9,100,17.416231088556454,17.415,-21.5544,0.322,-0.5508,517.1089,-398.1353
4,9,101,17.416231088556454,17.4277,-21.5776,0.3199,-0.5435,517.8064,-398.9979
4,12,91,27.778383282689376,15.8275,-20.8632,0.0075,-0.0029,495.4134,-367.6365
4,12,92,27.778383282689376,15.828,-20.8641,0.0114,-0.0053,496.0467,-368.471
4,12,93,27.778383282689376,15.8287,-20.8652,0.0152,-0.0074,496.6798,-369.3055
4,12,94,27.778383282689376,15.8295,-20.8664,0.019,-0.0092,497.3131,-370.1402
4,12,95,27.778383282689376,15.8304,-20.8675,0.0227,-0.0106,497.9463,-370.9749
4,12,96,27.778383282689376,15.8315,-20.8686,0.0263,-0.0117,498.5796,-371.8099
4,12,97,27.778383282689376,15.8327,-20.8697,0.0298,-0.0125,499.2128,-372.6449
4,12,98,27.778383282689376,15.8341,-20.8707,0.0333,-0.0132,499.846,-373.4799
4,12,99,27.778383282689376,15.8357,-20.8716,0.0366,-0.0136,500.4794,-374.3151
4,12,100,27.778383282689376,15.8374,-20.8724,0.0399,-0.0139,501.1128,-375.1504
4,12,101,27.778383282689376,15.8393,-20.8729,0.0431,-0.0142,501.7463,-375.9858
4,15,0,29.24357285507366,-17.1802,22.0452,-0.2558,0.5446,444.7557,-277.148
4,15,1,29.24357285507366,-17.1913,22.068,-0.2557,0.5448,444.0694,-276.267
4,15,2,29.24357285507366,-17.2028,22.0913,-0.2551,0.5445,443.3826,-275.385
4,15,3,29.24357285507366,-17.2146,22.1148,-0.254,0.5435,442.6949,-274.5016
4,15,4,29.24357285507366,-17.2265,22.1385,-0.2522,0.5417,442.0064,-273.617
4,15,5,29.24357285507366,-17.2384,22.1622,-0.2497,0.5392,441.3174,-272.7314
4,17,140,49.99018974558908,-19.3859,25.2225,0.0908,-0.1493,361.4862,-175.5858
4,17,141,49.99018974558908,-19.3829,25.2169,0.0909,-0.148,360.711,-174.577
4,17,142,49.99018974558908,-19.3799,25.2115,0.0913,-0.1468,359.9359,-173.5686
4,17,143,49.99018974558908,-19.3771,25.2062,0.092,-0.1459,359.161,-172.5606
4,17,144,49.99018974558908,-19.3742,25.2011,0.093,-0.1452,358.3861,-171.5526
4,17,145,49.99018974558908,-19.3713,25.196,0.0943,-0.1448,357.6112,-170.5449
4,17,146,49.99018974558908,-19.3682,25.1909,0.096,-0.1446,356.8362,-169.5372
4,17,147,49.99018974558908,-19.3651,25.1859,0.0979,-0.1448,356.0613,-168.5297
4,17,148,49.99018974558908,-19.3617,25.1808,0.1,-0.1453,355.2865,-167.5222
4,17,149,49.99018974558908,-19.358,25.1755,0.1024,-0.146,354.5117,-166.5148
4,17,150,49.99018974558908,-19.3541,25.1701,0.1048,-0.1469,353.737,-165.5075
4,16,0,29.85560178877661,15.7645,-20.587,0.2724,-0.4838,419.3821,-268.0731
4,16,1,29.85560178877661,15.7761,-20.6073,0.2723,-0.4839,420.0119,-268.8958
4,16,2,29.85560178877661,15.7881,-20.6279,0.2719,-0.4836,420.6425,-269.7197
4,16,3,29.85560178877661,15.8002,-20.6488,0.271,-0.4827,421.2739,-270.5446
4,16,4,29.85560178877661,15.8124,-20.6698,0.2697,-0.4811,421.9057,-271.3704
4,16,5,29.85560178877661,15.8245,-20.6909,0.2678,-0.4789,422.5383,-272.1973
4,21,0,44.43215882961347,-15.0422,19.351,0.0317,0.3915,472.2781,-313.8498
4,21,1,44.43215882961347,-15.0416,19.3674,0.0321,0.3916,471.6772,-313.0764
4,21,2,44.43215882961347,-15.0413,19.3842,0.0328,0.3912,471.0761,-312.3021
4,21,3,44.43215882961347,-15.041,19.4012,0.0338,0.3904,470.4748,-311.5269
4,21,4,44.43215882961347,-15.0408,19.4183,0.0353,0.3891,469.8733,-310.751
4,21,5,44.43215882961347,-15.0404,19.4355,0.0373,0.387,469.2716,-309.9745
4,20,18,29.19564247931535,-14.4365,18.8998,0.0329,0.0925,506.3748,-351.216
4,20,19,29.19564247931535,-14.4379,18.9019,0.0537,0.0942,505.7965,-350.4598
4,20,20,29.19564247931535,-14.438,18.9041,0.0754,0.0965,505.2181,-349.7035
4,20,21,29.19564247931535,-14.4367,18.9063,0.098,0.0994,504.6393,-348.9472
4,20,22,29.19564247931535,-14.434,18.9087,0.1211,0.103,504.0605,-348.191
4,20,23,29.19564247931535,-14.4297,18.9114,0.1446,0.1072,503.4818,-347.4349
4,20,24,29.19564247931535,-14.4239,18.9145,0.1682,0.1119,502.9031,-346.6788
4,20,25,29.19564247931535,-14.4165,18.918,0.1917,0.1171,502.3248,-345.9229
4,20,26,29.19564247931535,-14.4076,18.922,0.2148,0.1226,501.7468,-345.1667
4,20,27,29.19564247931535,-14.3972,18.9265,0.2373,0.1283,501.1693,-344.4106
4,20,28,29.19564247931535,-14.3854,18.9316,0.259,0.1341,500.5923,-343.6542
4,21,0,45.87488010883516,-15.0422,19.351,0.0317,0.3915,472.2781,-313.8498
4,21,1,45.87488010883516,-15.0416,19.3674,0.0321,0.3916,471.6772,-313.0764
4,21,2,45.87488010883516,-15.0413,19.3842,0.0328,0.3912,471.0761,-312.3021
4,21,3,45.87488010883516,-15.041,19.4012,0.0338,0.3904,470.4748,-311.5269
4,21,4,45.87488010883516,-15.0408,19.4183,0.0353,0.3891,469.8733,-310.751
4,21,5,45.87488010883516,-15.0404,19.4355,0.0373,0.387,469.2716,-309.9745
4,18,0,28.502541293189985,15.3311,-20.1733,0.2891,-0.181,402.195,-245.3355
4,18,1,28.502541293189985,15.3434,-20.1814,0.2891,-0.1808,402.8078,-246.1417
4,18,2,28.502541293189985,15.3559,-20.1897,0.2888,-0.1802,403.421,-246.9485
4,18,3,28.502541293189985,15.3687,-20.1982,0.2881,-0.1792,404.0347,-247.7558
4,18,4,28.502541293189985,15.3817,-20.2067,0.2868,-0.1777,404.649,-248.5637
4,18,5,28.502541293189985,15.395,-20.2151,0.2848,-0.1756,405.2639,-249.3721
4,19,202,14.554290414169996,15.5576,-19.6699,0.002,-0.0935,518.2745,-399.9815
4,19,203,14.554290414169996,15.5589,-19.6736,-0.0041,-0.0858,518.8969,-400.7685
4,19,204,14.554290414169996,15.5598,-19.677,-0.0106,-0.0782,519.5195,-401.5557
4,19,205,14.554290414169996,15.5604,-19.68,-0.0175,-0.0706,520.1421,-402.3428
4,19,206,14.554290414169996,15.5606,-19.6827,-0.0247,-0.063,520.7648,-403.1301
4,19,207,14.554290414169996,15.5604,-19.6852,-0.0323,-0.0554,521.3873,-403.9173
4,19,208,14.554290414169996,15.5599,-19.6875,-0.0403,-0.0479,522.0099,-404.7045
4,19,209,14.554290414169996,15.5589,-19.6895,-0.0485,-0.0403,522.6325,-405.4919
4,19,210,14.554290414169996,15.5575,-19.6913,-0.0569,-0.0326,523.2551,-406.2793
4,19,211,14.554290414169996,15.5557,-19.6929,-0.0656,-0.0248,523.8776,-407.0669
4,19,212,14.554290414169996,15.5534,-19.6942,-0.0744,-0.017,524.5,-407.8546
4,23,0,35.327941117761156,-14.2761,19.0687,-0.2018,0.3477,537.4574,-393.4131
4,23,1,35.327941117761156,-14.2847,19.0836,-0.2018,0.3477,536.8868,-392.6513
4,23,2,35.327941117761156,-14.2936,19.0989,-0.2015,0.3472,536.3157,-391.8887
4,23,3,35.327941117761156,-14.3024,19.1144,-0.2008,0.346,535.7439,-391.125
4,23,4,35.327941117761156,-14.3113,19.1301,-0.1999,0.3442,535.1717,-390.3607
4,23,5,35.327941117761156,-14.3201,19.1458,-0.1986,0.3417,534.5991,-389.5955
4,26,293,46.33606625135541,16.5451,-21.4526,-0.061,-0.0542,494.7743,-366.7006
4,26,294,46.33606625135541,16.542,-21.4555,-0.069,-0.0576,495.4367,-367.5586
4,26,295,46.33606625135541,16.5383,-21.4587,-0.0767,-0.0606,496.0989,-368.4167
4,26,296,46.33606625135541,16.5341,-21.4621,-0.0839,-0.0633,496.761,-369.275
4,26,297,46.33606625135541,16.5294,-21.4655,-0.0907,-0.0656,497.4228,-370.1335
4,26,298,46.33606625135541,16.5242,-21.469,-0.0969,-0.0675,498.0843,-370.9923
4,26,299,46.33606625135541,16.5188,-21.4725,-0.1024,-0.0692,498.7454,-371.8512
4,26,300,46.33606625135541,16.513,-21.476,-0.1074,-0.0705,499.4062,-372.7105
4,26,301,46.33606625135541,16.5071,-21.4794,-0.1116,-0.0715,500.0666,-373.5698
4,26,302,46.33606625135541,16.5011,-21.4827,-0.1152,-0.0724,500.7267,-374.4294
4,26,303,46.33606625135541,16.495,-21.486,-0.1183,-0.0731,501.3863,-375.2891
4,29,0,20.86814802252467,12.619,-9.5486,-0.3957,-2.2984,284.0641,-132.1699
4,29,1,20.86814802252467,12.6038,-9.6407,-0.3964,-2.3009,284.5682,-132.5528
4,29,2,20.86814802252467,12.5885,-9.7332,-0.3973,-2.3032,285.0719,-132.9395
4,29,3,20.86814802252467,12.5732,-9.8261,-0.3984,-2.3052,285.5751,-133.3298
4,29,4,20.86814802252467,12.5577,-9.9194,-0.3998,-2.3069,286.078,-133.724
4,29,5,20.86814802252467,12.5421,-10.0131,-0.4013,-2.3081,286.5803,-134.1219
4,29,6,20.86814802252467,12.5262,-10.1071,-0.4029,-2.3086,287.0821,-134.5236
4,32,44,32.46367160997041,11.9163,-11.2394,-0.3527,-2.139,293.8284,-140.6469
4,32,45,32.46367160997041,11.8995,-11.3253,-0.3288,-2.1143,294.3047,-141.0984
4,32,46,32.46367160997041,11.8838,-11.4102,-0.3039,-2.0895,294.7804,-141.5533
4,32,47,32.46367160997041,11.869,-11.494,-0.2778,-2.0647,295.2554,-142.0115
4,32,48,32.46367160997041,11.8554,-11.5767,-0.2508,-2.0397,295.7298,-142.473
4,32,49,32.46367160997041,11.8429,-11.6585,-0.2228,-2.0147,296.2035,-142.9377
4,32,50,32.46367160997041,11.8317,-11.7392,-0.1938,-1.9896,296.6768,-143.4058
4,32,51,32.46367160997041,11.8217,-11.8189,-0.1639,-1.9644,297.1496,-143.8771
4,32,52,32.46367160997041,11.8132,-11.8975,-0.1332,-1.9393,297.6219,-144.3515
4,32,53,32.46367160997041,11.8062,-11.9751,-0.1017,-1.9141,298.0936,-144.829
4,32,54,32.46367160997041,11.8007,-12.0517,-0.0697,-1.8889,298.5649,-145.3096
4,33,36,39.24408087712078,-14.3182,18.9672,0.2071,-0.0346,541.2057,-397.7338
4,33,37,39.24408087712078,-14.3069,18.9669,0.2064,-0.037,540.633,-396.9755
4,33,38,39.24408087712078,-14.2955,18.9666,0.2045,-0.0399,540.061,-396.2172
4,33,39,39.24408087712078,-14.2844,18.9664,0.2014,-0.0433,539.4896,-395.459
4,33,40,39.24408087712078,-14.2735,18.9663,0.1972,-0.0472,538.9188,-394.7007
4,33,41,39.24408087712078,-14.263,18.9659,0.1918,-0.0519,538.3482,-393.9421
4,33,42,39.24408087712078,-14.2528,18.9654,0.1854,-0.0571,537.7784,-393.1836
4,33,43,39.24408087712078,-14.2431,18.9647,0.1781,-0.0629,537.209,-392.4251
4,33,44,39.24408087712078,-14.2339,18.9638,0.1699,-0.0694,536.64,-391.6664
4,33,45,39.24408087712078,-14.2253,18.9624,0.1609,-0.0765,536.0712,-390.9076
4,33,46,39.24408087712078,-14.2172,18.9606,0.1512,-0.0841,535.5029,-390.1488
