RecordingId,TrackId,Frame,Distance,XVelocity,YVelocity,XAcceleration,YAcceleration,XCenter,YCenter
16,7,45,44.074570693882016,16.6936,-21.8604,-0.0395,0.2343,527.9753,-404.8633
16,7,46,44.074570693882016,16.6937,-21.8492,-0.0325,0.2396,528.6424,-405.7377
16,8,6,15.431228384675016,17.6812,-23.2684,0.0362,-0.0714,487.5285,-350.7401
16,8,7,15.431228384675016,17.6847,-23.2733,0.0319,-0.0671,488.2358,-351.6708
16,8,8,15.431228384675016,17.6881,-23.2781,0.0268,-0.0619,488.9433,-352.6018
16,8,9,15.431228384675016,17.6911,-23.2827,0.0209,-0.0559,489.651,-353.533
16,8,10,15.431228384675016,17.6939,-23.2869,0.0141,-0.0491,490.3588,-354.4646
16,8,11,15.431228384675016,17.6962,-23.2907,0.0067,-0.0416,491.0669,-355.3964
16,8,12,15.431228384675016,17.6981,-23.294,-0.0015,-0.0333,491.7751,-356.3287
16,8,13,15.431228384675016,17.6996,-23.2967,-0.0102,-0.0244,492.4835,-357.2612
16,8,14,15.431228384675016,17.7004,-23.2986,-0.0196,-0.0151,493.1919,-358.1939
16,8,15,15.431228384675016,17.7008,-23.3,-0.0294,-0.0055,493.9002,-359.1265
16,8,16,15.431228384675016,17.7007,-23.3007,-0.0397,0.0045,494.6084,-360.0591
16,10,0,36.18126508636756,14.2934,-18.212,0.4627,-0.2524,484.0316,-359.9795
16,10,1,36.18126508636756,14.3126,-18.2229,0.463,-0.2523,484.6029,-360.7073
16,10,2,36.18126508636756,14.332,-18.2341,0.4629,-0.2518,485.175,-361.4358
16,10,3,36.18126508636756,14.3518,-18.2454,0.4623,-0.2509,485.748,-362.1648
16,10,4,36.18126508636756,14.3718,-18.257,0.4613,-0.2494,486.3217,-362.8943
16,10,5,36.18126508636756,14.392,-18.2686,0.4595,-0.2473,486.8963,-363.6244
16,10,102,25.137583085889485,14.6528,-17.876,-0.3373,0.1333,544.3169,-434.1759
16,10,103,25.137583085889485,14.6386,-17.8704,-0.3441,0.1389,544.9031,-434.8912
16,10,104,25.137583085889485,14.624,-17.8644,-0.3507,0.1443,545.4887,-435.6065
16,10,105,25.137583085889485,14.609,-17.8578,-0.3568,0.1494,546.0738,-436.3218
16,10,106,25.137583085889485,14.5936,-17.8508,-0.3626,0.1542,546.6581,-437.0366
16,10,107,25.137583085889485,14.5781,-17.8434,-0.3679,0.1586,547.2415,-437.751
16,10,108,25.137583085889485,14.5623,-17.8356,-0.3728,0.1624,547.8243,-438.4651
16,10,109,25.137583085889485,14.5464,-17.8276,-0.3773,0.1656,548.4063,-439.1787
16,10,110,25.137583085889485,14.5304,-17.8194,-0.3814,0.1682,548.9878,-439.8917
16,10,111,25.137583085889485,14.5143,-17.8111,-0.3852,0.1701,549.5685,-440.6043
16,10,112,25.137583085889485,14.498,-17.8028,-0.3886,0.1715,550.1487,-441.3165
16,11,0,45.931510493886414,-16.8845,22.0261,-0.2792,0.4065,413.5347,-236.8444
16,11,1,45.931510493886414,-16.8964,22.0434,-0.2791,0.4064,412.86,-235.9643
16,11,2,45.931510493886414,-16.9087,22.0611,-0.2787,0.4059,412.1848,-235.0833
16,11,3,45.931510493886414,-16.9212,22.0792,-0.2778,0.4048,411.5088,-234.2013
16,11,4,45.931510493886414,-16.9338,22.0973,-0.2763,0.4028,410.832,-233.3183
16,11,5,45.931510493886414,-16.9464,22.1156,-0.2743,0.4001,410.1546,-232.4344
16,12,0,6.398661422516425,14.9447,-17.5599,0.0632,-0.9405,473.8024,-336.4433
16,12,1,6.398661422516425,14.9479,-17.598,0.063,-0.9412,474.3994,-337.1456
16,12,2,6.398661422516425,14.9513,-17.6363,0.0624,-0.9418,474.9971,-337.85
16,12,3,6.398661422516425,14.9548,-17.6748,0.0615,-0.942,475.5948,-338.5558
16,12,4,6.398661422516425,14.9584,-17.7134,0.0601,-0.9419,476.1927,-339.2633
16,12,5,6.398661422516425,14.962,-17.752,0.0583,-0.9415,476.7909,-339.9725
16,13,128,16.600507078098502,13.3714,-17.4776,-0.1903,0.2695,543.7705,-432.1472
16,13,129,16.600507078098502,13.3633,-17.4666,-0.1975,0.2785,544.3055,-432.8467
16,13,130,16.600507078098502,13.3548,-17.4549,-0.2045,0.2874,544.8402,-433.5456
16,13,131,16.600507078098502,13.3459,-17.4427,-0.2112,0.296,545.3746,-434.244
16,13,132,16.600507078098502,13.3367,-17.4301,-0.2177,0.3043,545.9084,-434.9418
16,13,133,16.600507078098502,13.3271,-17.417,-0.2238,0.3122,546.4418,-435.639
16,13,134,16.600507078098502,13.3173,-17.4036,-0.2295,0.3198,546.9748,-436.3356
16,13,135,16.600507078098502,13.3073,-17.3898,-0.235,0.3271,547.5073,-437.0316
16,13,136,16.600507078098502,13.297,-17.3757,-0.2401,0.3339,548.0394,-437.7271
16,13,137,16.600507078098502,13.2865,-17.3612,-0.2448,0.3402,548.5712,-438.4221
16,13,138,16.600507078098502,13.2757,-17.3463,-0.2492,0.3461,549.1027,-439.1166
16,14,128,38.734509691488306,14.7079,-17.3932,0.6848,-0.3544,532.9177,-419.352
16,14,129,38.734509691488306,14.7365,-17.4093,0.6872,-0.3722,533.5066,-420.0476
16,14,130,38.734509691488306,14.7653,-17.4262,0.6891,-0.3892,534.0967,-420.7439
16,14,131,38.734509691488306,14.794,-17.444,0.6904,-0.4053,534.6879,-421.4409
16,14,132,38.734509691488306,14.8228,-17.4627,0.6913,-0.4205,535.2803,-422.1385
16,14,133,38.734509691488306,14.8516,-17.4821,0.6918,-0.4347,535.8739,-422.8368
16,14,134,38.734509691488306,14.8804,-17.5022,0.6918,-0.4479,536.4687,-423.5361
16,14,135,38.734509691488306,14.9091,-17.523,0.6913,-0.4599,537.0646,-424.2364
16,14,136,38.734509691488306,14.9377,-17.5442,0.6905,-0.4708,537.6616,-424.9377
16,14,137,38.734509691488306,14.9663,-17.5658,0.6893,-0.4806,538.2596,-425.6398
16,14,138,38.734509691488306,14.9948,-17.5877,0.6877,-0.4893,538.859,-426.3432
16,18,0,27.5339550426378,14.7901,-18.9877,-0.0185,-0.1813,436.7931,-291.0381
16,18,1,27.5339550426378,14.7901,-18.9959,-0.0188,-0.1811,437.3839,-291.7966
16,18,2,27.5339550426378,14.7903,-19.0046,-0.0195,-0.1804,437.9749,-292.5556
16,18,3,27.5339550426378,14.7906,-19.0134,-0.0206,-0.1791,438.5663,-293.3152
16,18,4,27.5339550426378,14.7908,-19.0225,-0.022,-0.1771,439.158,-294.0754
16,18,5,27.5339550426378,14.7909,-19.0316,-0.0239,-0.1743,439.7497,-294.836
16,18,199,49.94481593208649,13.8749,-17.9725,0.0944,0.0333,549.4735,-439.0597
16,18,200,49.94481593208649,13.8779,-17.9705,0.0933,0.0343,550.0288,-439.7787
16,18,201,49.94481593208649,13.8807,-17.9685,0.0926,0.0349,550.5841,-440.4975
16,18,202,49.94481593208649,13.8836,-17.9665,0.0922,0.0354,551.1392,-441.2161
16,18,203,49.94481593208649,13.8866,-17.9647,0.0921,0.0356,551.6943,-441.9344
16,18,204,49.94481593208649,13.8897,-17.9629,0.0923,0.0357,552.2494,-442.6526
16,18,205,49.94481593208649,13.8931,-17.9613,0.0926,0.0357,552.8046,-443.3709
16,18,206,49.94481593208649,13.8967,-17.9597,0.093,0.0355,553.3599,-444.0893
16,18,207,49.94481593208649,13.9004,-17.9581,0.0935,0.0353,553.9154,-444.8075
16,18,208,49.94481593208649,13.9043,-17.9566,0.0939,0.0351,554.4713,-445.5257
16,18,209,49.94481593208649,13.9083,-17.9551,0.0942,0.0348,555.0274,-446.2438
16,19,0,40.69766165727462,15.4446,-19.5336,0.298,-0.7129,419.2329,-269.8306
16,19,1,40.69766165727462,15.4572,-19.5628,0.298,-0.7134,419.85,-270.6115
16,19,2,40.69766165727462,15.4702,-19.5925,0.2976,-0.7134,420.4678,-271.3937
16,19,3,40.69766165727462,15.4834,-19.6224,0.2968,-0.713,421.0862,-272.1773
16,19,4,40.69766165727462,15.4968,-19.6525,0.2955,-0.7119,421.7051,-272.9623
16,19,5,40.69766165727462,15.5104,-19.6827,0.2934,-0.7102,422.3247,-273.7486
16,19,6,40.69766165727462,15.5239,-19.7129,0.2907,-0.7078,422.9452,-274.5364
16,19,7,40.69766165727462,15.5374,-19.7431,0.2872,-0.7047,423.5664,-275.3253
16,20,85,23.474542939320482,-10.7892,15.5178,0.2559,-0.1079,448.3106,-266.3461
16,20,86,23.474542939320482,-10.7791,15.5138,0.2528,-0.1119,447.8793,-265.7255
16,20,87,23.474542939320482,-10.7693,15.5096,0.2498,-0.1159,447.4484,-265.1049
16,20,88,23.474542939320482,-10.7597,15.5052,0.2469,-0.12,447.0181,-264.4846
16,20,89,23.474542939320482,-10.7503,15.5007,0.2442,-0.1242,446.5883,-263.8644
16,20,90,23.474542939320482,-10.7411,15.4959,0.2417,-0.1286,446.1585,-263.2442
16,20,91,23.474542939320482,-10.732,15.4908,0.2394,-0.1329,445.7291,-262.6244
16,20,92,23.474542939320482,-10.7228,15.4856,0.2373,-0.1373,445.2997,-262.0047
16,20,93,23.474542939320482,-10.7136,15.4801,0.2354,-0.1418,444.8706,-261.3854
16,20,94,23.474542939320482,-10.7044,15.4745,0.2336,-0.1462,444.4419,-260.7664
16,20,95,23.474542939320482,-10.695,15.4688,0.2318,-0.1507,444.0136,-260.1477
16,21,35,38.25908503767441,15.1499,-19.8294,0.163,-0.1138,416.2077,-264.5683
16,21,36,38.25908503767441,15.1549,-19.8329,0.1633,-0.1045,416.8138,-265.3618
16,21,37,38.25908503767441,15.16,-19.836,0.1643,-0.0956,417.4201,-266.1553
16,21,38,38.25908503767441,15.1652,-19.8387,0.1658,-0.0872,418.0265,-266.9489
16,21,39,38.25908503767441,15.1705,-19.841,0.1678,-0.0792,418.633,-267.7425
16,21,40,38.25908503767441,15.176,-19.8431,0.1704,-0.0717,419.2397,-268.5362
16,21,41,38.25908503767441,15.1817,-19.8448,0.1734,-0.0646,419.8466,-269.33
16,21,42,38.25908503767441,15.1877,-19.8463,0.1768,-0.0579,420.4537,-270.1238
16,21,43,38.25908503767441,15.1939,-19.8475,0.1807,-0.0517,421.061,-270.9177
16,21,44,38.25908503767441,15.2004,-19.8485,0.1848,-0.0459,421.6685,-271.7116
16,21,45,38.25908503767441,15.2072,-19.8492,0.1892,-0.0406,422.2763,-272.5056
16,22,0,16.103892271124955,-12.5101,17.2149,-0.2665,-0.0619,512.8477,-359.8535
16,22,1,16.103892271124955,-12.5211,17.2134,-0.2666,-0.0623,512.3476,-359.1661
16,22,2,16.103892271124955,-12.5323,17.2123,-0.2665,-0.0633,511.8467,-358.4785
16,22,3,16.103892271124955,-12.5434,17.2114,-0.2662,-0.0648,511.3451,-357.7908
16,22,4,16.103892271124955,-12.5544,17.2106,-0.2658,-0.067,510.8429,-357.1028
16,22,5,16.103892271124955,-12.5652,17.2098,-0.2653,-0.07,510.3402,-356.4147
16,22,13,22.016591608375734,-12.6467,17.1936,-0.2643,-0.1186,506.3044,-350.907
16,22,14,22.016591608375734,-12.657,17.1894,-0.265,-0.1268,505.7989,-350.2188
16,22,15,22.016591608375734,-12.6676,17.1846,-0.2657,-0.1352,505.2931,-349.5305
16,22,16,22.016591608375734,-12.6786,17.1792,-0.2663,-0.1437,504.7869,-348.8424
16,22,17,22.016591608375734,-12.6899,17.1729,-0.2668,-0.152,504.2803,-348.1543
16,22,18,22.016591608375734,-12.7014,17.1659,-0.267,-0.1601,503.7731,-347.4664
16,22,19,22.016591608375734,-12.7132,17.1581,-0.2667,-0.1676,503.2653,-346.7787
16,22,20,22.016591608375734,-12.725,17.1495,-0.2661,-0.1746,502.7568,-346.0912
16,22,21,22.016591608375734,-12.7368,17.1401,-0.2649,-0.1806,502.2477,-345.404
16,22,22,22.016591608375734,-12.7486,17.1298,-0.2633,-0.1856,501.738,-344.7172
16,22,23,22.016591608375734,-12.7603,17.1189,-0.2612,-0.1892,501.2278,-344.0309
16,24,0,43.65457730696751,-12.7692,16.8324,0.1805,0.1727,522.3245,-372.8737
16,24,1,43.65457730696751,-12.7627,16.8404,0.181,0.1725,521.8146,-372.2015
16,24,2,43.65457730696751,-12.7565,16.8487,0.1819,0.1717,521.3049,-371.5289
16,24,3,43.65457730696751,-12.7504,16.8575,0.1832,0.1703,520.7953,-370.8559
16,24,4,43.65457730696751,-12.7444,16.8666,0.185,0.168,520.2857,-370.1823
16,24,5,43.65457730696751,-12.7384,16.8759,0.1873,0.1648,519.7763,-369.5083
16,24,32,37.565278150174805,-12.469,16.9119,0.2777,-0.1609,506.143,-351.2041
16,24,33,37.565278150174805,-12.4575,16.904,0.2772,-0.1704,505.6448,-350.5279
16,24,34,37.565278150174805,-12.4461,16.8958,0.2766,-0.1792,505.1469,-349.8518
16,24,35,37.565278150174805,-12.4348,16.8871,0.2758,-0.1875,504.6493,-349.1761
16,24,36,37.565278150174805,-12.4234,16.8782,0.2749,-0.1952,504.152,-348.5008
16,24,37,37.565278150174805,-12.4118,16.8689,0.2739,-0.2024,503.6548,-347.8258
16,24,38,37.565278150174805,-12.4001,16.8594,0.2725,-0.2089,503.158,-347.1512
16,24,39,37.565278150174805,-12.3882,16.8496,0.2708,-0.2149,502.6615,-346.477
16,24,40,37.565278150174805,-12.3761,16.8396,0.2687,-0.2202,502.1656,-345.8034
16,24,41,37.565278150174805,-12.3638,16.8294,0.266,-0.2251,501.6701,-345.1301
16,24,42,37.565278150174805,-12.3514,16.8192,0.2626,-0.2294,501.1752,-344.4573
16,26,259,48.44631223158269,14.5697,-19.2994,-0.0195,-0.1134,522.3454,-402.8468
16,26,260,48.44631223158269,14.568,-19.3037,-0.0163,-0.1082,522.928,-403.6195
16,26,261,48.44631223158269,14.5665,-19.3077,-0.0128,-0.1031,523.5103,-404.392
16,26,262,48.44631223158269,14.5654,-19.3113,-0.0091,-0.0982,524.0925,-405.1648
16,26,263,48.44631223158269,14.5646,-19.3146,-0.0051,-0.0935,524.6748,-405.9377
16,26,264,48.44631223158269,14.5641,-19.3176,-0.0009,-0.0891,525.2569,-406.7106
16,26,265,48.44631223158269,14.5641,-19.3203,0.0033,-0.085,525.8388,-407.4836
16,26,266,48.44631223158269,14.5644,-19.3228,0.0074,-0.0812,526.4209,-408.2567
16,26,267,48.44631223158269,14.565,-19.3252,0.0115,-0.0778,527.0031,-409.0297
16,26,268,48.44631223158269,14.566,-19.3274,0.0154,-0.0748,527.5852,-409.8026
16,26,269,48.44631223158269,14.5671,-19.3297,0.0191,-0.0721,528.1678,-410.5755
16,28,0,32.55359481746984,14.7257,-18.2475,0.4913,-1.0418,311.3516,-129.4564
16,28,1,32.55359481746984,14.7461,-18.29,0.4916,-1.0426,311.94,-130.186
16,28,2,32.55359481746984,14.7669,-18.3329,0.4914,-1.043,312.5294,-130.9174
16,28,3,32.55359481746984,14.7878,-18.3761,0.4908,-1.0429,313.12,-131.6508
16,28,4,32.55359481746984,14.8088,-18.4195,0.4897,-1.0421,313.7117,-132.3861
16,28,5,32.55359481746984,14.8298,-18.4631,0.488,-1.0406,314.3043,-133.1233
16,28,48,47.38567726191107,15.6662,-20.1771,0.8336,-1.1296,340.5022,-166.3312
16,28,49,47.38567726191107,15.6972,-20.2251,0.8648,-1.1342,341.1287,-167.1391
16,28,50,47.38567726191107,15.7299,-20.2733,0.8967,-1.1377,341.7564,-167.949
16,28,51,47.38567726191107,15.7642,-20.3215,0.9294,-1.1401,342.3854,-168.761
16,28,52,47.38567726191107,15.8002,-20.3697,0.9626,-1.1413,343.0157,-169.575
16,28,53,47.38567726191107,15.8379,-20.4179,0.9961,-1.1416,343.6475,-170.391
16,28,54,47.38567726191107,15.8774,-20.4658,1.03,-1.1409,344.2808,-171.2091
16,28,55,47.38567726191107,15.9186,-20.5137,1.0639,-1.1393,344.9156,-172.029
16,28,56,47.38567726191107,15.9617,-20.5612,1.0976,-1.1369,345.5521,-172.8509
16,28,57,47.38567726191107,16.0066,-20.6086,1.1311,-1.1337,346.1903,-173.6747
16,28,58,47.38567726191107,16.0532,-20.6555,1.1641,-1.1298,346.8303,-174.5006
16,29,0,43.04561695782742,12.3077,-13.7131,0.4945,-0.6835,374.099,-229.2853
16,29,1,43.04561695782742,12.328,-13.741,0.4948,-0.684,374.5911,-229.8335
16,29,2,43.04561695782742,12.3484,-13.7692,0.4949,-0.6842,375.0842,-230.3831
16,29,3,43.04561695782742,12.369,-13.7976,0.4947,-0.684,375.5782,-230.9338
16,29,4,43.04561695782742,12.3898,-13.8262,0.4941,-0.6834,376.0729,-231.4858
16,29,5,43.04561695782742,12.4106,-13.855,0.4932,-0.6822,376.5685,-232.039
16,30,307,49.078583356286885,16.8136,-20.42,0.2469,-0.4401,524.016,-402.722
16,30,308,49.078583356286885,16.8223,-20.4372,0.2287,-0.4423,524.6884,-403.5395
16,30,309,49.078583356286885,16.8304,-20.4542,0.211,-0.4447,525.3614,-404.3578
16,30,310,49.078583356286885,16.8378,-20.4713,0.1936,-0.4473,526.0347,-405.1765
16,30,311,49.078583356286885,16.8444,-20.4885,0.1768,-0.4502,526.7086,-405.9957
16,30,312,49.078583356286885,16.8502,-20.5059,0.1603,-0.4534,527.3827,-406.8154
16,30,313,49.078583356286885,16.8554,-20.5236,0.1444,-0.4568,528.057,-407.6356
16,30,314,49.078583356286885,16.8599,-20.5416,0.129,-0.4603,528.7313,-408.4565
16,30,315,49.078583356286885,16.8639,-20.5599,0.1141,-0.4639,529.4056,-409.2782
16,30,316,49.078583356286885,16.8674,-20.5784,0.0996,-0.4676,530.0799,-410.1006
16,30,317,49.078583356286885,16.8705,-20.5972,0.0855,-0.4712,530.7542,-410.9238
16,30,327,42.87585981003764,16.875,-20.801,-0.0426,-0.4925,537.5051,-419.199
16,30,328,42.87585981003764,16.8726,-20.8221,-0.054,-0.4918,538.1798,-420.0315
16,30,329,42.87585981003764,16.8698,-20.8432,-0.0652,-0.4905,538.8544,-420.8651
16,30,330,42.87585981003764,16.8667,-20.864,-0.0761,-0.4888,539.5289,-421.6995
16,30,331,42.87585981003764,16.8632,-20.8845,-0.0868,-0.4866,540.2034,-422.5351
16,30,332,42.87585981003764,16.8593,-20.9048,-0.0974,-0.484,540.8777,-423.3712
16,30,333,42.87585981003764,16.8549,-20.9247,-0.1078,-0.4812,541.5522,-424.2083
16,30,334,42.87585981003764,16.85,-20.9444,-0.1179,-0.4781,542.2266,-425.046
16,30,335,42.87585981003764,16.8445,-20.964,-0.1278,-0.4749,542.9009,-425.8844
16,30,336,42.87585981003764,16.8384,-20.9833,-0.1373,-0.4715,543.5753,-426.7235
16,30,337,42.87585981003764,16.8316,-21.0025,-0.1464,-0.468,544.2493,-427.5632
16,32,26,49.959827794439,-15.0837,19.6926,-0.3264,0.3984,540.9584,-403.4118
16,32,27,49.959827794439,-15.0972,19.7088,-0.3176,0.3881,540.3547,-402.6235
16,32,28,49.959827794439,-15.1104,19.7245,-0.3087,0.3777,539.7504,-401.8347
16,32,29,49.959827794439,-15.123,19.7396,-0.2996,0.3673,539.1455,-401.045
16,32,30,49.959827794439,-15.1353,19.7543,-0.2904,0.3568,538.5402,-400.2549
16,32,31,49.959827794439,-15.1471,19.7684,-0.2811,0.3464,537.9343,-399.4641
16,32,32,49.959827794439,-15.1584,19.782,-0.2718,0.3361,537.3281,-398.6729
16,32,33,49.959827794439,-15.1693,19.7951,-0.2624,0.3259,536.7214,-397.8812
16,32,34,49.959827794439,-15.1798,19.8076,-0.253,0.3159,536.1141,-397.0887
16,32,35,49.959827794439,-15.1897,19.8196,-0.2437,0.3061,535.5065,-396.2959
16,32,36,49.959827794439,-15.1992,19.8312,-0.2345,0.2965,534.8984,-395.5026
